1,1,1.2824333333333334E-5,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
525,2,0.006000042333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
526,1,0.006002630166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
526,2,0.006004665833333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
527,1,0.0060072075,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
527,2,0.0060097211666666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
528,1,0.006012042666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
528,2,0.006014547666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
529,1,0.006017265666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
529,2,0.006019666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
530,1,0.006021821833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
530,2,0.006024454833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
531,1,0.006026854833333334,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
531,2,0.006030085666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
532,1,0.006032971333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
532,2,0.006037598833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
533,1,0.006042495833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
533,2,0.006046815333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
534,1,0.0060547635,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
534,2,0.006061322166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
535,1,0.006067406333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
535,2,0.00607162,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
536,1,0.006080343166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
536,2,0.006084549,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
537,1,0.006088000666666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
537,2,0.006091684666666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
538,1,0.006094705166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
538,2,0.006098078833333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
539,1,0.006100609333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
539,2,0.006104803666666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
540,1,0.0061069035,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
540,2,0.0061105785,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
541,1,0.0061139425,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
541,2,0.006118147333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
542,1,0.006122076666666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
542,2,0.006125572833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
543,1,0.006129562,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
543,2,0.006132750833333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
544,1,0.006135542666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
544,2,0.0061390465,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
545,1,0.006141514666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
545,2,0.006144869833333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
546,1,0.006147503166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
546,2,0.0061501485,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
547,1,0.006153307333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
547,2,0.006157757333333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
548,1,0.0061609571666666665,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
548,2,0.006163587,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
549,1,0.006166946833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
549,2,0.006176166833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
550,1,0.006187727833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
550,2,0.006190943333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
551,1,0.006193698833333334,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
551,2,0.006196794,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
552,1,0.006199120333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
552,2,0.0062017775,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
553,1,0.006205823166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
553,2,0.006208911333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
554,1,0.006211129333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
554,2,0.0062137725,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
555,1,0.0062164406666666665,MyAgent@4,(Offer  bid:Bid[price: 1200, HardDisk: 512GB, Monitor: 17])
555,2,0.006218880333333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
556,1,0.006221911166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
556,2,0.006224227666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
557,1,0.0062267045,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
557,2,0.006229144333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
558,1,0.006231265166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
558,2,0.00623456,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
559,1,0.006236839,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
559,2,0.006239905833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
560,1,0.0062423685000000005,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
560,2,0.006244968333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
561,1,0.006248327166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
561,2,0.006250495,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
562,1,0.006253366333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
562,2,0.006256415333333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
563,1,0.0062604465,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
563,2,0.0062633265,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
564,1,0.0062665265,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
564,2,0.0062693895,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
565,1,0.006273421166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
565,2,0.0062765995,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
566,1,0.006280956333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
566,2,0.006285616999999999,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
567,1,0.006288415166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
567,2,0.0062958535,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
568,1,0.0062984625,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
568,2,0.006301751166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
569,1,0.006304116166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
569,2,0.006307088,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
570,1,0.0063107668333333335,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
570,2,0.006313880666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
571,1,0.0063162355000000005,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
571,2,0.006318382833333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
572,1,0.0063212435,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
572,2,0.006323753333333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
573,1,0.006327120833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
573,2,0.006336298333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
574,1,0.0063390063333333335,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
574,2,0.006342432833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
575,1,0.006345299499999999,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
575,2,0.006347835166666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
576,1,0.006350247,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
576,2,0.006354107833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
577,1,0.0063567649999999995,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
577,2,0.0063607345,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
578,1,0.0063639345,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
578,2,0.006367532833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
579,1,0.006370274666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
579,2,0.0063737205,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
580,1,0.006376179500000001,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
580,2,0.006378159166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
581,1,0.006381095166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
581,2,0.006383531666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
582,1,0.006387444333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
582,2,0.006390657833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
583,1,0.006394514333333334,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
583,2,0.0063973944999999996,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
584,1,0.006400105166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
584,2,0.0064036585,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
585,1,0.006406861,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
585,2,0.006411528333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
586,1,0.006416844166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
586,2,0.006419591,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
587,1,0.006422591833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
587,2,0.00642575,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
588,1,0.006428783666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
588,2,0.006433421666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
589,1,0.006436737833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
589,2,0.006439646666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
590,1,0.006442012166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
590,2,0.006445710666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
591,1,0.006448706333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
591,2,0.006450686000000001,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
592,1,0.006455649666666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
592,2,0.006458379166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
593,1,0.006461218833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
593,2,0.006466229666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
594,1,0.0064686909999999995,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
594,2,0.006472272833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
595,1,0.006474851833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
595,2,0.006476740666666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
596,1,0.006479625333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
596,2,0.006483281166666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
597,1,0.006485958666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
597,2,0.006489956666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
598,1,0.006493016333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
598,2,0.0064953945,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
599,1,0.0064984491666666665,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
599,2,0.006502048833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
600,1,0.0065052926666666665,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
600,2,0.006507456666666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
601,1,0.006510631166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
601,2,0.006512860666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
602,1,0.006518342666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
602,2,0.006520851666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
603,1,0.0065239531666666664,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
603,2,0.006526195666666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
604,1,0.006528935833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
604,2,0.006531611833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
605,1,0.006534885333333334,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
605,2,0.006538525333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
606,1,0.006540271166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
606,2,0.006541690833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
607,1,0.006542831833333334,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
607,2,0.0065615974999999995,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
608,1,0.006563789166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
608,2,0.006565219,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
609,1,0.006566352833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
609,2,0.0065687925,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
610,1,0.0065785965000000005,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
610,2,0.0065881735,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
611,1,0.0066000525,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
611,2,0.0066055206666666665,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
612,1,0.006608974166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
612,2,0.006612017166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
613,1,0.006615263666666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
613,2,0.006618650333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
614,1,0.006625423,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
614,2,0.006630336333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
615,1,0.00663331,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
615,2,0.006637043166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
616,1,0.006641238,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
616,2,0.0066439675,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
617,1,0.00664744,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
617,2,0.0066502265,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
618,1,0.006654402166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
618,2,0.006660557166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
619,1,0.006669380166666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
619,2,0.0066778895,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
620,1,0.006681170833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
620,2,0.006683640166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
621,1,0.006687251666666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
621,2,0.006690364833333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
622,1,0.006693313833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
622,2,0.0066960255,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
623,1,0.0066995568333333335,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
623,2,0.006702684,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
624,1,0.0067053378333333325,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
624,2,0.0067096840000000005,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
625,1,0.0067122585,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
625,2,0.006716084666666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
626,1,0.0067189585,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
626,2,0.006722169833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
627,1,0.006726566166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
627,2,0.006729050166666667,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
628,1,0.006735173833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
628,2,0.006738543333333334,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
629,1,0.0067427645,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
629,2,0.006746049,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
630,1,0.006749248833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
630,2,0.0067513228333333335,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
631,1,0.006753544499999999,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
631,2,0.0067553073333333335,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
632,1,0.006757460833333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
632,2,0.006759344166666666,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
633,1,0.006761416166666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
633,2,0.006764262333333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
634,1,0.006766742666666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
634,2,0.006769688,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
635,1,0.006772869333333333,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
635,2,0.006775371833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
636,1,0.006781387666666667,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
636,2,0.006786821833333333,TimeDependentAgentLinear@5,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
637,1,0.006790184666666666,MyAgent@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
