1,1,2.71665E-4,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
435,1,0.045851456666666665,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
435,2,0.045930359999999996,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
436,1,0.04598439,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
436,2,0.046065005,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
437,1,0.04613668333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
437,2,0.046195701666666665,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
438,1,0.04626439,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
438,2,0.04631597666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
439,1,0.046390053333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
439,2,0.04642950166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
440,1,0.04647661333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
440,2,0.046510640000000006,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
441,1,0.046537275,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
441,2,0.04656645,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
442,1,0.04661405166666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
442,2,0.046648800000000004,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
443,1,0.046694106666666665,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
443,2,0.04673048666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
444,1,0.04676149166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
444,2,0.04679315333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
445,1,0.04682104,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
445,2,0.046852831666666664,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
446,1,0.04689476333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
446,2,0.04692496333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
447,1,0.04695670833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
447,2,0.04698823666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
448,1,0.04704434333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
448,2,0.04708683,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
449,1,0.04723165833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
449,2,0.04734179333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
450,1,0.047423103333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
450,2,0.047518073333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
451,1,0.047552620000000004,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
451,2,0.047599465,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
452,1,0.04764194333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
452,2,0.04771687166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
453,1,0.04778951333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
453,2,0.04783209,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
454,1,0.047884006666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
454,2,0.047924846666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
455,1,0.047972538333333335,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
455,2,0.04803291666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
456,1,0.04839124833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
456,2,0.04845921166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
457,1,0.048506705,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
457,2,0.048589241666666665,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
458,1,0.04864847333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
458,2,0.04875004833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
459,1,0.04880639,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
459,2,0.048871243333333335,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
460,1,0.048947678333333335,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
460,2,0.048997748333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
461,1,0.04905237666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
461,2,0.049126333333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
462,1,0.049185245,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
462,2,0.04927565833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
463,1,0.049378174999999996,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
463,2,0.04951337,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
464,1,0.049572725,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
464,2,0.04963423166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
465,1,0.04968561666666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
465,2,0.049759131666666664,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
466,1,0.049804654999999996,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
466,2,0.04984054833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
467,1,0.04987343833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
467,2,0.049910800000000005,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
468,1,0.049948555,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
468,2,0.049975243333333336,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
469,1,0.050028456666666665,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
469,2,0.050071515,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
470,1,0.05010765666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
470,2,0.05015959333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
471,1,0.050197275,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
471,2,0.050275415,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
472,1,0.05035781833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
472,2,0.05041485666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
473,1,0.050452018333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
473,2,0.05050527333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
474,1,0.05053547333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
474,2,0.05057445666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
475,1,0.050606638333333336,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
475,2,0.05063373666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
476,1,0.05066752833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
476,2,0.05069933,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
477,1,0.05073534166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
477,2,0.050783795,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
478,1,0.050825085000000006,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
478,2,0.050883993333333336,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
479,1,0.05092915333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
479,2,0.050996985,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
480,1,0.051064445,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
480,2,0.051122625,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
481,1,0.051216395,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
481,2,0.051300366666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
482,1,0.051358041666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
482,2,0.05140782666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
483,1,0.05145369166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
483,2,0.05150707833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
484,1,0.051556090000000006,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
484,2,0.051610006666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
485,1,0.05168592833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
485,2,0.05173131833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
486,1,0.05177446333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
486,2,0.05181590166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
487,1,0.05188515666666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
487,2,0.05193038333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
488,1,0.05198275166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
488,2,0.052036313333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
489,1,0.05207997166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
489,2,0.05212657833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
490,1,0.05218548333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
490,2,0.05222943333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
491,1,0.05226898,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
491,2,0.052327088333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
492,1,0.05240160833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
492,2,0.052499461666666664,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
493,1,0.05255085833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
493,2,0.052672746666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
494,1,0.05273057333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
494,2,0.052786415,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
495,1,0.05282389333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
495,2,0.052866366666666664,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
496,1,0.052913166666666664,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
496,2,0.05295879833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
497,1,0.05300676333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
497,2,0.05304502666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
498,1,0.053078538333333335,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
498,2,0.053118149999999996,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
499,1,0.053160004999999996,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
499,2,0.05319257166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
500,1,0.053234826666666665,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
500,2,0.053298175,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
501,1,0.05334201166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
501,2,0.053408833333333336,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
502,1,0.05351636833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
502,2,0.053609438333333335,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
503,1,0.05365267333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
503,2,0.053701411666666664,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
504,1,0.05374114,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
504,2,0.053824345,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
505,1,0.05390661,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
505,2,0.053956105000000004,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
506,1,0.054006075,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
506,2,0.05406979666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
507,1,0.054116465,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
507,2,0.054177315000000004,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
508,1,0.05421222333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
508,2,0.05427072333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
509,1,0.05432349833333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
509,2,0.05436211166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
510,1,0.05441988166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
510,2,0.05446697166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
511,1,0.05451752666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
511,2,0.05459717,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
512,1,0.0546426,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
512,2,0.054705311666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
513,1,0.054788975000000004,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
513,2,0.05485518333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
514,1,0.05489638833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
514,2,0.05497724666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
515,1,0.05501306833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
515,2,0.055054929999999995,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
516,1,0.05510558,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
516,2,0.05516109166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
517,1,0.055197876666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
517,2,0.05525005,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
518,1,0.05529110166666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
518,2,0.05532517666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
519,1,0.05538602833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
519,2,0.05542628,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
520,1,0.05547698166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
520,2,0.05554672666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
521,1,0.055597165,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
521,2,0.05567602,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
522,1,0.055733985,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
522,2,0.055809384999999996,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
523,1,0.055845585,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
523,2,0.05591304833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
524,1,0.05595794666666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
524,2,0.055997878333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
525,1,0.056072761666666665,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
525,2,0.05616356333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
526,1,0.056230115,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
526,2,0.05637486,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
527,1,0.05642711,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
527,2,0.056513201666666665,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
528,1,0.05664515333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
528,2,0.056713491666666664,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
529,1,0.05677769,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
529,2,0.05691013833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
530,1,0.05697722166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
530,2,0.057043724999999997,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
531,1,0.05709050833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
531,2,0.05712871666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
532,1,0.05719541166666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
532,2,0.05723348166666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
533,1,0.05727358166666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
533,2,0.05732296333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
534,1,0.05738612,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
534,2,0.05745648666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
535,1,0.05751925333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
535,2,0.05757495333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
536,1,0.05763161000000001,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
536,2,0.05769329166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
537,1,0.05776738666666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
537,2,0.05780883833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
538,1,0.05786214,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
538,2,0.05790451666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
539,1,0.057940914999999996,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
539,2,0.057988918333333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
540,1,0.058067296666666664,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
540,2,0.05812354,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
541,1,0.058162794999999996,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
541,2,0.05829919833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
542,1,0.05833857,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
542,2,0.05839005666666666,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
543,1,0.05842197666666667,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
543,2,0.058463948333333335,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
544,1,0.05851213,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
544,2,0.058540579999999995,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
545,1,0.05857537333333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
545,2,0.05862084,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
546,1,0.05866522166666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
546,2,0.05870028333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
547,1,0.05873202,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
547,2,0.05877393166666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
548,1,0.05881606833333333,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
548,2,0.058868245,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
549,1,0.05895608,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
549,2,0.05901738333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
550,1,0.059103438333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
550,2,0.05917726833333334,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
551,1,0.059226191666666664,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
551,2,0.059298645000000004,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
552,1,0.059346836666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
552,2,0.05941878333333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
553,1,0.059459211666666664,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
553,2,0.05951814833333333,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
554,1,0.059562351666666666,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
554,2,0.05961293,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
555,1,0.059652533333333334,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
555,2,0.05973444666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
556,1,0.059783013333333336,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
556,2,0.05983791666666667,KLH@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
557,1,0.059886985000000004,Agent46@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
